company_id,year,pattern_label,description
24.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
24.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
24.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
25.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
25.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
25.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
26.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
26.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
26.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
27.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
27.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
27.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
28.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
28.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
28.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
29.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
29.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
29.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
30.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
30.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
30.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
30.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
31.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
31.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
31.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
31.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
31.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
32.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
32.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
32.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
32.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
32.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
33.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
33.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
34.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
34.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
34.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
34.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
34.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
34.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
35.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
35.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
35.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
35.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
35.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
35.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
36.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
37.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
38.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
38.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
38.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
38.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
38.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
39.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
39.0,2012.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
39.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
39.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
39.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
39.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
39.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
39.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
39.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
39.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
39.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
39.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
39.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
39.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
40.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
40.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
40.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
40.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
41.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
41.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
41.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
41.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2012.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
42.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
42.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
42.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
43.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
43.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
43.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
44.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
44.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
44.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
44.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
44.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
44.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
44.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
44.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
44.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
44.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
44.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
44.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
44.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
44.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
45.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
45.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
45.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
45.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
45.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
46.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
46.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
46.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
46.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
47.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
